forecast_date,target,target_end_date,location,type,quantile,value
2021-01-18,3 wk ahead inc death,2021-02-06,02,quantile,0.9,136.88752103422408
2021-01-18,3 wk ahead inc death,2021-02-06,02,quantile,0.95,174.66411777307832
2021-01-18,3 wk ahead inc death,2021-02-06,02,quantile,0.975,207.44546205059643
2021-01-18,3 wk ahead inc death,2021-02-06,02,quantile,0.99,271.5512019710763
2021-01-18,3 wk ahead inc death,2021-02-06,02,point,NA,3.4726532127058043
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.01,229.0
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.025,229.0
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.05,229.0
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.1,229.0
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.15,229.0
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.2,229.0
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.25,229.0
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.3,229.0
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.35,229.0
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.4,229.0
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.45,232.8038151498942
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.5,248.63339126921042
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.55,295.4888290656669
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.6,342.7161354160635
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.65,391.80278453616074
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.7,443.492513533839
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.75,499.27279662485853
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.8,561.7467136868005
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.85,633.8892131511859
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.9,725.368877420458
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.95,860.3571625007254
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.975,977.4957569918666
2021-01-18,4 wk ahead cum death,2021-02-13,02,quantile,0.99,1206.566786218987
2021-01-18,4 wk ahead cum death,2021-02-13,02,point,NA,248.63339126921042
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.01,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.025,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.05,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.1,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.15,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.2,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.25,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.3,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.35,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.4,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.45,0.0
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.5,2.331582375572477
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.55,19.35248473676109
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.6,36.50847362462581
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.65,54.339895145871026
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.7,73.11692235384895
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.75,93.37990135526397
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.8,116.07443783684877
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.85,142.28122401201222
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.9,175.51250957433285
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.95,224.5489187577572
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.975,267.1011746607287
2021-01-18,4 wk ahead inc death,2021-02-13,02,quantile,0.99,350.31447509320634
2021-01-18,4 wk ahead inc death,2021-02-13,02,point,NA,2.331582375572477
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.01,12048.954935996662
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.025,12151.041521341249
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.05,12203.244888847003
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.1,12263.403055210778
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.15,12304.171399358129
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.2,12336.322044742625
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.25,12364.163840745696
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.3,12389.022587177007
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.35,12412.058358870023
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.4,12433.934055729576
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.45,12454.981127708088
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.5,12475.86247471039
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.55,12500.493482967573
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.6,12525.319975417277
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.65,12551.123888829565
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.7,12578.296191589474
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.75,12607.618820467076
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.8,12640.460164809989
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.85,12678.384098158353
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.9,12726.473209517619
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.95,12797.433971401411
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.975,12859.011492044374
2021-01-18,1 wk ahead cum death,2021-01-23,04,quantile,0.99,12979.429754635054
2021-01-18,1 wk ahead cum death,2021-01-23,04,point,NA,12475.86247471039
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.01,800.9549359966613
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.025,903.0415213412484
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.05,955.2448888470032
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.1,1015.4030552107777
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.15,1056.171399358129
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.2,1088.3220447426256
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.25,1116.1638407456949
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.3,1141.0225871770065
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.35,1164.0583588700222
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.4,1185.9340557295766
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.45,1206.9811277080871
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.5,1227.862474710389
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.55,1252.4934829675738
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.6,1277.3199754172758
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.65,1303.1238888295645
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.7,1330.2961915894748
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.75,1359.6188204670755
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.8,1392.4601648099883
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.85,1430.3840981583521
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.9,1478.4732095176178
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.95,1549.4339714014118
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.975,1611.0114920443734
2021-01-18,1 wk ahead inc death,2021-01-23,04,quantile,0.99,1731.4297546350542
2021-01-18,1 wk ahead inc death,2021-01-23,04,point,NA,1227.862474710389
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.01,12912.477644544257
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.025,13138.860604400561
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.05,13254.624617963444
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.1,13388.028862164483
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.15,13478.43504418502
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.2,13549.730976347557
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.25,13611.471783581097
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.3,13666.597504325327
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.35,13717.68067221498
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.4,13766.191306469902
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.45,13812.864416700018
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.5,13859.17002212517
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.55,13916.629469713409
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.6,13974.544944663461
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.65,14034.740556422568
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.7,14098.128359714356
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.75,14166.53246398607
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.8,14243.14506077039
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.85,14331.614368961806
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.9,14443.797099967416
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.95,14609.335032304962
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.975,14752.983651275561
2021-01-18,2 wk ahead cum death,2021-01-30,04,quantile,0.99,15033.896506151397
2021-01-18,2 wk ahead cum death,2021-01-30,04,point,NA,13859.17002212517
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.01,863.522708547594
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.025,987.8190830593128
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.05,1051.3797291164417
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.1,1124.6258069537046
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.15,1174.2636448268909
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.2,1213.4089316049321
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.25,1247.307942835401
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.3,1277.5749171483194
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.35,1305.6223133449573
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.4,1332.2572507403256
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.45,1357.88328899193
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.5,1383.3075474147815
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.55,1416.1359867458361
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.6,1449.224969246185
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.65,1483.6166675930042
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.7,1519.832168124882
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.75,1558.9136435189948
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.8,1602.6848959604008
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.85,1653.2302708034535
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.9,1717.3238904497982
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.95,1811.901060903551
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.975,1893.9721592311878
2021-01-18,2 wk ahead inc death,2021-01-30,04,quantile,0.99,2054.466751516344
2021-01-18,2 wk ahead inc death,2021-01-30,04,point,NA,1383.3075474147815
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.01,13822.960952788597
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.025,14191.757043922802
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.05,14380.345954161885
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.1,14597.672222151688
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.15,14744.951180624113
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.2,14861.098001533263
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.25,14961.678753660777
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.3,15051.482996631768
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.35,15134.70159511822
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.4,15213.729328932694
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.45,15289.763587981468
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.5,15365.199152077099
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.55,15462.022954698123
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.6,15559.615200197093
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.65,15661.049660085784
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.7,15767.863220120087
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.75,15883.129651811783
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.8,16012.228055306483
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.85,16161.305973627741
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.9,16350.342921602121
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.95,16629.287686296022
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.975,16871.347192848585
2021-01-18,3 wk ahead cum death,2021-02-06,04,quantile,0.99,17344.708005662476
2021-01-18,3 wk ahead cum death,2021-02-06,04,point,NA,15365.199152077099
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.01,910.4833082443397
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.025,1052.8964395222415
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.05,1125.7213361984413
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.1,1209.6433599872048
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.15,1266.5161364390942
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.2,1311.367025185706
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.25,1350.2069700796792
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.3,1384.8854923064412
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.35,1417.0209229032403
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.4,1447.5380224627909
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.45,1476.899171281449
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.5,1506.029129951929
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.55,1545.3934849847137
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.6,1585.0702555336313
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.65,1626.3091036632154
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.7,1669.7348604057315
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.75,1716.5971878257133
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.8,1769.0829945360929
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.85,1829.6916046659358
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.9,1906.5458216347056
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.95,2019.9526539910612
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.975,2118.3635415730228
2021-01-18,3 wk ahead inc death,2021-02-06,04,quantile,0.99,2310.811499511081
2021-01-18,3 wk ahead inc death,2021-02-06,04,point,NA,1506.029129951929
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.01,14814.076652241538
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.025,15334.854957731211
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.05,15601.162045765705
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.1,15908.049261500695
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.15,16116.022415965726
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.2,16280.033765421891
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.25,16422.064212373625
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.3,16548.87711143767
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.35,16666.39039790368
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.4,16777.985749080042
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.45,16885.354003620934
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.5,16991.876838834727
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.55,17131.54409587121
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.6,17272.319823201633
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.65,17418.637902001756
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.7,17572.71527285946
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.75,17738.98581695051
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.8,17925.208826332488
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.85,18140.25206335691
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.9,18412.935755666233
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.95,18815.31047236657
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.975,19164.478614957778
2021-01-18,4 wk ahead cum death,2021-02-13,04,quantile,0.99,19847.296316025015
2021-01-18,4 wk ahead cum death,2021-02-13,04,point,NA,16991.876838834727
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.01,991.1156994529416
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.025,1143.0979138084103
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.05,1220.8160916038205
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.1,1310.3770393490074
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.15,1371.0712353416134
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.2,1418.935763888628
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.25,1460.3854587128467
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.3,1497.394114805899
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.35,1531.6888027854611
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.4,1564.2564201473474
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.45,1595.590415639465
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.5,1626.677686757629
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.55,1669.5211411730866
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.6,1712.70462300454
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.65,1757.5882419159718
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.7,1804.8520527393734
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.75,1855.8561651387276
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.8,1912.9807710260043
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.85,1978.9460897291692
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.9,2062.5928340641103
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.95,2186.0227860705477
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.975,2293.1314221091916
2021-01-18,4 wk ahead inc death,2021-02-13,04,quantile,0.99,2502.5883103625397
2021-01-18,4 wk ahead inc death,2021-02-13,04,point,NA,1626.677686757629
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.01,4504.307887964557
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.025,4528.128424986739
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.05,4540.309381418537
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.1,4554.346483592322
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.15,4563.859230520013
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.2,4571.361152893881
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.25,4577.85766299084
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.3,4583.658118434553
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.35,4589.033207145727
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.4,4594.137607936194
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.45,4599.048660211872
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.5,4603.921042784591
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.55,4610.564507772209
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.6,4617.260698672429
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.65,4624.220519135648
2021-01-18,1 wk ahead cum death,2021-01-23,05,quantile,0.7,4631.5494209870685
